0	5729711
0	3549638
1247	7401
1552	4331
853	5786
1432	4903
1774	4435
1353	4729
0	3362473
0	3457501
0	3457457
0	3727549
0	3214274
1047	10491
1573	3952
3403	3896
1774	3640
853	3062
1353	2762
1432	4205
0	3680783
1247	5062
1552	3530
853	2826
1432	3434
1774	2817
1353	2426
1047	4218
1573	2065
3403	2315
0	5225465
0	4123198
0	3710577
0	4370314
0	3165983
0	4248830
1247	4797
1552	6055
853	5077
1432	5272
1774	7172
1353	4745
0	3826145
1076	5374
1573	3653
3403	3457
1774	4650
853	3705
1353	2612
1432	4000
0	3015288
1247	4167
1552	4441
853	3512
1432	2746
1774	2750
1353	3225
0	3967560
0	3123272
9183	4950
3403	4051
1774	3328
853	2654
1353	4139
1246	3085
5331	3530
870	3819
1432	3215
4422	3428
0	3692859
1109	6278
1432	4665
1774	7478
853	7761
1353	4128
1331	4322
1145	3084
1047	2367
1573	2319
3403	2658
1076	3049
1149	3645
1542	3175
870	3950
1288	3541
1363	3469
1683	4286
0	3554632
1047	5321
1573	5281
3403	3780
1774	4856
853	3428
1353	3534
1432	4497
0	3154577
2320	5873
3403	3952
1774	3775
853	3621
1353	4692
1432	3975
16471	4299
1246	3393
1047	3377
1573	3088
0	3430537
1047	4339
1573	3569
3403	3223
1774	3290
853	3287
1353	3008
1432	3176
1252	3132
1552	3089
1076	2992
1247	3010
1604	4808
1542	4353
870	3790
0	8001282
1604	5042
1432	3219
1774	2341
853	2256
1353	2147
0	3832998
9183	3913
3403	3950
1774	4379
853	4262
1353	5753
1246	3681
5331	4256
870	5088
1432	3091
4422	3554
0	2983708
1593	6265
1363	12324
853	9438
1432	5690
1774	6090
1353	3569
1247	4223
1552	2841
1542	3808
870	4023
2320	2780
3403	3395
1047	3310
1573	2560
1252	3429
