274	16116
31	15936
173	12154
34	9029
19	4965
114	5864
12	5682
34	6580
69	5352
5	3672
20	3243
186	11133
439	20842
120	14043
4	1704
173	7729
239	10127
61	5334
407	25832
78	4381
66	5501
411	18066
37	3918
0	2333
6	2894
830	31263
39	2897
197	11744
124	6174
155	10091
38	2787
765	56140
83	4238
30	2233
26	3078
15	1964
9	1722
1	1583
5	1789
14	1849
107	5299
48	3219
26	2169
24	2068
60	3541
15	1926
192	8480
11	1846
90	4929
7	1789
43	2933
6	1716
20	5672
25	4785
8	3925
101	6837
9	5247
24	2114
20	2041
28	2722
27	3312
13	3129
6	5195
1	2196
72	4922
0	1824
88	3247
0	3851
3	2392
2	3068
2	2497
3	1726
2	3128
5	2601
0	1698
3	3026
2	2965
3	2171
2	4192
3	1764
9	4292
3	4519
3	2166
3	1961
