1	10311
1	10311
1	2617
1	2617
0	2094
1	2094
0	1144
1	1144
1	8642
7	8642
1	2837
2	2837
1	1062
1	1062
1	792
1	792
1	713
1	713
1	666
1	666
1	713
1	713
1	10162
1	10162
1	2214
3	2214
1	1307
1	1307
1	1104
1	1104
1	1092
1	1092
1	954
1	954
1	986
1	986
1	995
1	995
1	1012
1	1012
1	1013
1	1013
1	973
1	973
1	998
1	998
1	938
1	938
1	915
1	915
1	959
1	959
1	906
1	906
1	997
1	997
1	1024
1	1024
1	994
1	994
1	973
1	973
1	947
1	947
1	863
1	863
1	877
1	877
1	944
1	944
1	1373
1	1373
1	1346
1	1346
1	1659
3	1659
1	1037
1	1037
1	908
1	908
1	829
1	829
1	960
1	960
1	910
1	910
1	885
1	885
1	875
1	875
1	837
1	837
1	890
1	890
1	847
1	847
1	950
1	950
1	893
1	893
1	905
1	905
1	883
1	883
1	922
1	922
1	906
1	906
1	900
1	900
1	900
1	900
1	896
1	896
1	1007
1	1007
1	1654
1	1654
1	899
1	899
1	716
1	716
1	643
1	643
1	626
1	626
1	791
1	791
1	931
1	931
1	898
1	898
1	831
1	831
1	796
1	796
1	1012
1	1012
1	840
1	840
1	782
1	782
1	1002
1	1002
1	1289
1	1289
1	915
1	915
1	2485
1	2485
1	1040
1	1040
1	1013
1	1013
1	1161
1	1161
1	925
1	925
1	1096
1	1096
1	1004
1	1004
1	1103
4	1103
1	950
1	950
1	893
1	893
1	994
1	994
1	971
1	971
1	1047
1	1047
1	824
1	824
1	862
1	862
1	2286
1	2286
1	2198
1	2198
1	2493
1	2493
1	1802
1	1802
1	1700
1	1700
1	2436
1	2436
1	2338
1	2338
1	1508
1	1508
1	2389
1	2389
1	2205
1	2205
0	1847
3	1847
0	982
1	982
0	814
1	814
0	735
1	735
0	776
1	776
0	755
3	755
0	724
1	724
1	6777
1	6777
1	3316
1	3316
1	1588
1	1588
1	1187
1	1187
1	1024
1	1024
1	1004
1	1004
1	1659
1	1659
1	1170
1	1170
1	1942
1	1942
0	1826
1	1826
0	1102
1	1102
1	16257
3	16257
1	2706
1	2706
1	1418
1	1418
1	1378
1	1378
1	1213
3	1213
1	1058
1	1058
1	5141
3	5141
1	3048
0	3048
1	2322
1	2322
1	2706
3	2706
1	1960
1	1960
1	2242
1	2242
1	1786
1	1786
1	1758
1	1758
1	1122
1	1122
1	959
0	959
1	2094
1	2094
1	2930
1	2930
1	842
1	842
1	1064
8	1064
1	975
1	975
1	988
1	988
1	864
1	864
1	857
1	857
1	859
1	859
1	910
1	910
1	1199
1	1199
1	925
1	925
1	895
1	895
1	1153
1	1153
1	1101
1	1101
1	1002
1	1002
1	1107
1	1107
1	1012
1	1012
1	1011
1	1011
1	1047
1	1047
1	1134
1	1134
1	1126
1	1126
1	1022
1	1022
1	961
1	961
1	948
1	948
1	962
1	962
1	985
1	985
1	1086
1	1086
1	1039
1	1039
1	1274
5	1274
1	1082
1	1082
1	965
1	965
1	1072
1	1072
1	1136
3	1136
1	1023
1	1023
1	1159
1	1159
1	1114
1	1114
1	1106
1	1106
1	1171
1	1171
1	1036
1	1036
1	1030
1	1030
1	1055
1	1055
1	1029
1	1029
1	1026
1	1026
1	1037
1	1037
1	1009
1	1009
1	1010
2	1010
1	2639
2	2639
1	1181
1	1181
1	1059
1	1059
1	1021
1	1021
1	1034
1	1034
1	971
1	971
1	1082
2	1082
1	1261
1	1261
1	1160
1	1160
1	1385
1	1385
1	1341
3	1341
1	1107
1	1107
2	1378
2	1378
1	1024
2	1024
1	1124
2	1124
1	1326
1	1326
1	1042
1	1042
1	995
1	995
1	1057
3	1057
1	982
1	982
1	1065
3	1065
1	992
1	992
1	1087
2	1087
