8	4923
8	28326
0	4923
0	28326
8	17950
0	17950
8	6184
0	6184
8	27651
0	27651
8	4150
0	4150
8	3560
0	3560
8	3788
0	3788
2	1002
2	928
4	1002
4	928
2	853
4	853
2	790
4	790
2	821
4	821
2	856
4	856
2	820
4	820
2	770
4	770
2	2814
2	1644
2	2456
4	1644
4	2456
4	2814
2	1840
4	1840
2	6809
4	6809
2	3055
4	3055
2	3856
2	1742
4	1742
4	3856
2	2351
4	2351
2	2317
4	2317
2	2250
2	2034
4	2250
4	2034
2	1144
2	1975
4	1144
4	1975
2	1513
2	1432
4	1513
4	1432
2	1553
4	1553
2	1410
4	1410
2	1421
4	1421
2	1838
2	1301
4	1838
4	1301
2	1840
4	1840
2	1295
4	1295
2	1484
4	1484
8	8639
0	8639
2	782
4	782
2	1441
4	1441
2	1134
4	1134
2	1033
4	1033
8	3972
0	3972
2	708
4	708
2	1350
4	1350
2	1262
4	1262
2	1016
4	1016
8	3809
0	3809
2	661
4	661
2	1289
4	1289
2	1100
4	1100
2	1038
4	1038
8	3633
0	3633
2	762
4	762
2	1300
4	1300
2	1104
4	1104
2	933
4	933
8	3970
0	3970
2	761
4	761
2	1313
4	1313
2	1004
4	1004
2	4158
4	4158
8	3514
0	3514
2	679
4	679
2	1308
4	1308
2	1077
4	1077
2	3077
4	3077
8	3571
0	3571
2	618
4	618
2	1295
4	1295
2	1441
4	1441
2	958
4	958
8	4524
0	4524
2	795
4	795
2	1485
4	1485
2	1188
4	1188
2	893
4	893
8	4201
0	4201
2	826
4	826
8	3590
0	3590
2	752
4	752
2	1306
4	1306
2	1014
4	1014
2	926
4	926
2	1066
4	1066
2	931
4	931
2	643
4	643
8	732162
0	732162
8	3983
0	3983
2	1117
2	983
4	1117
4	983
2	1368
4	1368
2	997
4	997
2	874
4	874
2	1064
4	1064
2	932
4	932
2	830
4	830
8	10545
0	10545
2	852
4	852
2	1344
4	1344
2	810
4	810
2	650
4	650
8	4565
0	4565
2	802
4	802
2	3475
4	3475
2	1234
4	1234
2	862
4	862
8	39894
0	39894
2	776
4	776
2	1271
4	1271
2	1119
4	1119
2	885
4	885
8	4525
0	4525
2	874
4	874
2	1471
4	1471
2	1054
4	1054
2	889
4	889
8	3573
0	3573
2	728
4	728
2	1263
4	1263
2	1423
4	1423
2	1001
4	1001
8	3563
0	3563
2	692
4	692
2	1457
4	1457
2	8512
4	8512
2	1021
4	1021
8	3462
0	3462
2	546
4	546
2	966
4	966
2	709
4	709
2	1191
4	1191
8	4117
0	4117
2	349
4	349
2	907
4	907
2	757
4	757
2	484
4	484
8	3589
0	3589
8	3071
0	3071
2	322
4	322
2	349
4	349
