0	815308
1	517491
1	101163
1	109193
0	93833
0	111333
0	91091
0	214328
0	276728
0	172310
0	135449
0	466859
0	246316
1	241219
0	235214
0	220166
0	279781
0	283026
0	238114
0	263476
0	171672
0	233418
0	46312
0	46599
0	43228
0	41970
1	258813
1	311257
1	178351
1	163820
1	275642
1	178431
1	160959
1	154499
1	269198
2	204813
1	156010
1	153973
0	358372
2	594247
2	413403
1	358953
1	437386
1	382112
1	414606
1	380866
0	138423
0	207348
1	439469
0	536208
0	411665
0	379778
1	352375
0	296802
2	584331
1	132541
1	518179
1	334866
0	115064
0	117134
0	115654
0	129261
0	113497
0	260451
1	293530
0	919137
1	1123429
1	380268
0	443046
1	530684
0	6085226
0	422454
2	527810
1	323776
3	779432
0	318186
0	341292
1	478720
2	1219878
2	487030
2	427968
2	544708
2	571363
2	463335
2	416481
2	371047
2	379957
0	144107
0	135080
0	127139
3	289862
3	369187
3	307862
3	287116
3	284146
3	286192
3	280599
1	230898
1	118382
0	256045
0	253669
0	256274
1	122347
1	285814
1	286937
1	281601
1	296136
0	53815
0	56672
0	56489
0	56352
0	87443
0	57172
1	308266
1	249928
1	248311
1	236797
2	258787
1	257918
1	246549
1	234830
1	239743
1	250980
1	235962
1	231949
2	260539
0	203800
1	254310
1	236296
1	229238
1	231320
0	201950
0	56224
0	56150
0	55533
0	53473
0	53898
0	56051
0	56342
0	80243
7	338981
0	204496
1	230761
7	397599
0	254925
0	262025
0	261628
0	258778
0	262814
0	261108
0	261085
0	305384
0	261722
0	542627
0	331421
0	314121
0	264629
0	266826
0	42769502
0	922144
0	509815
0	574636
0	949449
1	870812
2	746199
3	665547
1	566083
4	714579
3	750825
2	672077
1	762557
1	634285
1	530889
2	602017
3	714899
4	931639
3	751687
2	681196
1	625832
0	479204
0	637410
0	558734
0	511446
0	539395
2	803974
1	704667
2	712352
2	933767
0	719481
0	202460
1	211687
1	468956
0	583706
0	608406
0	602095
0	5002008
1	1080411
1	994169
1	1220060
0	1241464
1	841085
1	532072
2	829273
0	526521
2	531816
1	469998
3	895502
1	599524
0	513003
3	675891
1	581969
2	577841
0	528442
2	600435
0	1328988
0	903297
2	601944
2	693973
0	904356
0	882072
0	1208514
0	647382
0	823351
0	759258
0	674623
0	236729
0	231114
2	320349
2	629533
1	524209
1	716596
0	469040
0	127116
0	131513
0	113572
0	105160
0	100809
0	98768
0	131087
0	134863
0	140318
0	103284
0	86819
0	89471
0	88266
0	90421
0	171478
0	181500
0	215887
0	197162
0	202927
3	440149
0	107881
2	457986
0	179402
0	177620
0	182325
0	178406
0	199222
