65763	3906
35	1026
2	494
35	494
65763	406
29	431
2	410
29	390
65763	371
22	383
2	355
22	351
65763	365
13	366
2	361
13	365
65763	354
22	371
2	365
22	358
65763	356
30	364
2	382
30	358
65763	359
21	357
2	350
21	390
65763	344
24	360
2	360
24	359
65763	358
23	361
2	400
23	357
65763	362
26	367
2	369
26	365
65763	362
35	367
2	364
35	360
65763	364
26	421
2	363
26	342
65763	361
35	358
2	353
35	353
65763	370
23	378
2	379
23	365
65763	352
25	352
2	399
25	359
65763	362
25	369
2	370
25	799
65763	353
22	340
2	396
22	354
65763	365
27	359
2	370
27	366
65763	369
31	344
2	358
31	367
65763	354
22	341
2	346
22	361
65763	361
29	352
2	366
29	351
65763	343
13	363
2	376
13	357
65763	366
23	363
2	366
23	390
65763	352
23	395
2	370
23	354
65763	365
25	356
2	364
25	349
65763	356
18	361
2	371
18	354
65763	342
18	374
2	410
18	371
65763	362
18	373
2	364
18	346
65763	354
16	357
2	362
16	359
65763	357
25	381
2	378
25	362
65763	360
13	378
2	360
13	386
65763	360
13	378
2	371
13	674
65763	367
13	371
2	371
13	356
65763	361
17	371
2	361
17	351
65763	345
13	364
2	398
13	353
65763	355
26	366
2	361
26	379
65763	385
30	353
2	362
30	349
65763	366
21	383
2	364
21	344
65763	356
21	373
2	375
21	371
65763	363
13	373
2	369
13	355
65763	359
27	374
2	368
27	362
65763	362
13	418
2	379
13	361
65763	369
21	380
2	339
21	368
65763	368
26	367
2	390
26	352
65763	361
13	366
2	369
13	371
65763	350
21	366
2	402
21	377
65763	370
13	381
2	357
13	362
65763	355
13	377
2	382
13	698
65763	361
31	360
2	410
31	30980
65763	552
32	433
2	433
32	394
65763	380
45	523
2	426
45	395
65763	378
13	370
2	402
13	380
65763	422
21	395
2	400
21	390
65763	385
39	412
2	400
39	371
65763	393
39	419
2	375
39	399
65763	355
34	375
2	374
34	354
65763	372
34	382
2	389
34	352
65763	350
34	367
2	374
34	357
65763	358
31	375
2	365
31	361
65763	364
31	359
2	353
31	367
65763	352
34	396
2	439
34	354
65763	351
34	363
2	366
34	346
65763	380
39	370
2	365
39	354
65763	381
39	362
2	407
39	6432
65763	387
39	388
2	403
39	359
65763	367
36	373
2	379
36	371
65763	369
36	428
2	407
36	360
65763	370
39	407
2	375
39	372
65763	375
39	386
2	413
39	356
65763	346
16	381
2	370
16	401
65763	368
30	368
2	375
30	370
65763	366
13	383
2	378
13	379
65763	373
13	374
2	391
13	370
65763	369
13	367
2	384
13	364
65763	369
29	370
2	372
29	372
65763	362
31	370
2	369
31	367
65763	361
23	372
2	397
23	428
65763	363
26	530
2	378
26	403
65763	361
22	365
2	389
22	371
65763	403
14	368
2	374
14	16778
65763	446
14	448
2	366
14	399
65763	363
14	369
2	369
14	364
65763	376
14	361
2	369
14	378
65763	359
17	382
2	379
17	377
65763	373
14	375
2	371
14	373
65763	375
14	379
2	380
14	365
65763	371
14	370
2	392
14	363
65763	364
14	407
2	375
14	400
65763	398
14	364
2	369
14	394
65763	361
21	370
2	386
21	374
65763	374
21	380
2	380
21	364
65763	363
17	385
2	374
17	400
65763	356
13	371
2	378
13	405
65763	412
14	380
2	370
14	381
65763	368
14	426
2	373
14	410
65763	369
14	363
2	372
14	563
65763	371
14	761
2	460
14	415
65763	379
13	359
2	431
13	357
65763	362
107	430
2	350
107	380
65763	376
13	389
2	385
13	362
65763	377
17	380
2	375
17	364
65763	377
97	365
2	378
97	377
65763	371
13	381
2	380
13	353
65763	409
13	380
2	380
13	379
65763	376
13	411
2	382
13	362
65763	361
13	388
2	351
13	389
65763	359
13	388
2	376
13	374
65763	390
13	376
2	381
13	392
65763	378
13	365
2	373
13	385
65763	369
13	385
2	371
